cluster_id,label,domain_tokens,tokens
BGC0001062,Polyketide,DeoC DAO FGGY_N FGGY_C Cu-oxidase_3 Cu-oxidase_2 Cu-oxidase_3 Acyl_transf_1 Anthrone_oxy DUF6410 MFS_1 GATase_7 Asn_synthase Methyltransf_2 adh_short_C2 NAD_binding_2 NAD_binding_11 Cyclase_polyket Cupin_2 ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt PP-binding Polyketide_cyc adh_short_C2 ABM ACP_syn_III_C PTR2 DUF5957 FAD_binding_3 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ADH_zinc_N_2 Acyl_transf_1 ketoacyl-synt ketoacyl-synt ADH_zinc_N Acyl_transf_1 KR ADH_zinc_N_2 KR PS-DH BTAD,"['DeoC', 'DAO', 'FGGY_N', 'FGGY_C', 'Cu-oxidase_3', 'Cu-oxidase_2', 'Cu-oxidase_3', 'Acyl_transf_1', 'Anthrone_oxy', 'DUF6410', 'MFS_1', 'GATase_7', 'Asn_synthase', 'Methyltransf_2', 'adh_short_C2', 'NAD_binding_2', 'NAD_binding_11', 'Cyclase_polyket', 'Cupin_2', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'Polyketide_cyc', 'adh_short_C2', 'ABM', 'ACP_syn_III_C', 'PTR2', 'DUF5957', 'FAD_binding_3', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ADH_zinc_N_2', 'Acyl_transf_1', 'ketoacyl-synt', 'ketoacyl-synt', 'ADH_zinc_N', 'Acyl_transf_1', 'KR', 'ADH_zinc_N_2', 'KR', 'PS-DH', 'BTAD']"
BGC0001063,NRP,BTAD ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt Ketoacyl-synt_C Acyl-CoA_dh_1 Acyl-CoA_dh_M Acyl-CoA_dh_1 HapK GerE DUF6206 DUF6041 ketoacyl-synt ACP_syn_III_C ACP_syn_III ACP_syn_III_C PP-binding Aminotran_1_2 AMP-binding AMP-binding_C AMP-binding PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PP-binding Aminotran_1_2 Epimerase Thioesterase Methyltransf_23 Methyltransf_25 PPDK_N PEP-utilizers Rieske DUF1295,"['BTAD', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'HapK', 'GerE', 'DUF6206', 'DUF6041', 'ketoacyl-synt', 'ACP_syn_III_C', 'ACP_syn_III', 'ACP_syn_III_C', 'PP-binding', 'Aminotran_1_2', 'AMP-binding', 'AMP-binding_C', 'AMP-binding', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'Aminotran_1_2', 'Epimerase', 'Thioesterase', 'Methyltransf_23', 'Methyltransf_25', 'PPDK_N', 'PEP-utilizers', 'Rieske', 'DUF1295']"
BGC0001064,Polyketide,AMP-binding PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KAsynt_C_assoc PP-binding ketoacyl-synt Ketoacyl-synt_C HMG_CoA_synt_C ECH_1 ECH_1 ADH_zinc_N Thioesterase ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt ADH_zinc_N Thioesterase Chal_sti_synt_C FAE1_CUT1_RppA Chal_sti_synt_C ICMT ICMT SBBP SBBP SBBP SBBP SBBP SBBP SBBP GMC_oxred_C,"['AMP-binding', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KAsynt_C_assoc', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'HMG_CoA_synt_C', 'ECH_1', 'ECH_1', 'ADH_zinc_N', 'Thioesterase', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'ADH_zinc_N', 'Thioesterase', 'Chal_sti_synt_C', 'FAE1_CUT1_RppA', 'Chal_sti_synt_C', 'ICMT', 'ICMT', 'SBBP', 'SBBP', 'SBBP', 'SBBP', 'SBBP', 'SBBP', 'SBBP', 'GMC_oxred_C']"
BGC0001065,Polyketide,Peripla_BP_3 Peripla_BP_3 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH ADH_zinc_N KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR adh_short ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PKS_DE PP-binding ketoacyl-synt KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH adh_short ADH_zinc_N_2 KR PP-binding ketoacyl-synt Thioesterase Acyl_transf_1 ketoacyl-synt KR PP-binding Acyl_transf_1 Methyltransf_11 Methyltransf_23 p450,"['Peripla_BP_3', 'Peripla_BP_3', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'ADH_zinc_N', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'adh_short', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'PP-binding', 'ketoacyl-synt', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'adh_short', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Thioesterase', 'Acyl_transf_1', 'ketoacyl-synt', 'KR', 'PP-binding', 'Acyl_transf_1', 'Methyltransf_11', 'Methyltransf_23', 'p450']"
BGC0001066,Polyketide,HxlR PQQ_2 PQQ_2 Methyltransf_25 ECH_1 Aldedh TPP_enzyme_N TPP_enzyme_N ECH_1 ECH_1 Chal_sti_synt_C Thioesterase ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KR PS-DH adh_short ADH_zinc_N_2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PS-DH PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KAsynt_C_assoc ADH_zinc_N_2 KR PS-DH PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KR PS-DH ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PP-binding Ketoacyl-synt_C Thioesterase FAD_binding_3 AMP-binding PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PKS_DE PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PKS_DE KR PP-binding PAF-AH_p_II FAD_binding_4 BBE HXXEE MarR_2 MarR_2,"['HxlR', 'PQQ_2', 'PQQ_2', 'Methyltransf_25', 'ECH_1', 'Aldedh', 'TPP_enzyme_N', 'TPP_enzyme_N', 'ECH_1', 'ECH_1', 'Chal_sti_synt_C', 'Thioesterase', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'adh_short', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PS-DH', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KAsynt_C_assoc', 'ADH_zinc_N_2', 'KR', 'PS-DH', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'Ketoacyl-synt_C', 'Thioesterase', 'FAD_binding_3', 'AMP-binding', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PKS_DE', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PKS_DE', 'KR', 'PP-binding', 'PAF-AH_p_II', 'FAD_binding_4', 'BBE', 'HXXEE', 'MarR_2', 'MarR_2']"
BGC0001067,Polyketide,KR Acyl_transf_1 PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt Hydrolase_4 Methyltransf_2 Peptidase_M24 EthD Methyltransf_12 Methyltransf_25 Methyltransf_23 Methyltransf_25 FMO-like zf-C6H2 Peptidase_M24 DUF4188 PhyH PS-DH KR AMP-binding_C AMP-binding ACAS_N p450 UbiA,"['KR', 'Acyl_transf_1', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Hydrolase_4', 'Methyltransf_2', 'Peptidase_M24', 'EthD', 'Methyltransf_12', 'Methyltransf_25', 'Methyltransf_23', 'Methyltransf_25', 'FMO-like', 'zf-C6H2', 'Peptidase_M24', 'DUF4188', 'PhyH', 'PS-DH', 'KR', 'AMP-binding_C', 'AMP-binding', 'ACAS_N', 'p450', 'UbiA']"
BGC0001068,Terpene,AMP-binding KR Ketoacyl-synt_C AMP-binding Acyl_transf_1 PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt p450 UbiA E1-E2_ATPase Hydrolase E1-E2_ATPase,"['AMP-binding', 'KR', 'Ketoacyl-synt_C', 'AMP-binding', 'Acyl_transf_1', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'p450', 'UbiA', 'E1-E2_ATPase', 'Hydrolase', 'E1-E2_ATPase']"
BGC0001069,NRP,Uma2 Acyl_transf_1 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt KR PP-binding ketoacyl-synt KAsynt_C_assoc PP-binding ketoacyl-synt KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH adh_short KR Methyltransf_23 Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt KAsynt_C_assoc PS-DH PP-binding KR ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH adh_short_C2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding Condensation AMP-binding AMP-binding_C PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH PP-binding KR ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH Ketoacyl-synt_C KR ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding PS-DH Methyltransf_12 KR Ketoacyl-synt_C adh_short PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt Thioesterase Methyltransf_11 Methyltransf_11 Methyltransf_11,"['Uma2', 'Acyl_transf_1', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'PP-binding', 'ketoacyl-synt', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'adh_short', 'KR', 'Methyltransf_23', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'PS-DH', 'PP-binding', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'adh_short_C2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'PP-binding', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'Ketoacyl-synt_C', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'PS-DH', 'Methyltransf_12', 'KR', 'Ketoacyl-synt_C', 'adh_short', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Thioesterase', 'Methyltransf_11', 'Methyltransf_11', 'Methyltransf_11']"
BGC0001070,NRP,4PPT_N PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH PP-binding KR ketoacyl-synt KAsynt_C_assoc adh_short KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc adh_short KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding Condensation AMP-binding PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH adh_short_C2 KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH ketoacyl-synt KR ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding PS-DH Ketoacyl-synt_C KR ketoacyl-synt ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KR PS-DH KR PS-DH PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PP-binding Condensation AMP-binding PP-binding Acyl_transf_1 p450 Asp_decarbox Methyltransf_11 Methyltransf_25 Acyl_transf_1 DUF2087 DUF6204 MFS_1 MFS_1 TetR_N p450 HipA_2 DUF3037 ADH_zinc_N PhyH,"['4PPT_N', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'PP-binding', 'KR', 'ketoacyl-synt', 'KAsynt_C_assoc', 'adh_short', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'adh_short', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'Condensation', 'AMP-binding', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'adh_short_C2', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'ketoacyl-synt', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'PS-DH', 'Ketoacyl-synt_C', 'KR', 'ketoacyl-synt', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'KR', 'PS-DH', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'Condensation', 'AMP-binding', 'PP-binding', 'Acyl_transf_1', 'p450', 'Asp_decarbox', 'Methyltransf_11', 'Methyltransf_25', 'Acyl_transf_1', 'DUF2087', 'DUF6204', 'MFS_1', 'MFS_1', 'TetR_N', 'p450', 'HipA_2', 'DUF3037', 'ADH_zinc_N', 'PhyH']"
BGC0001071,Polyketide,Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ECH_1 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ECH_1 KR PP-binding Bac_luciferase ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding Condensation AMP-binding AMP-binding_C PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PS-DH PP-binding ketoacyl-synt KAsynt_C_assoc adh_short KR Methyltransf_12 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc PP-binding Condensation AMP-binding AMP-binding_C PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR ADH_zinc_N PP-binding Thioesterase MatE MatE Methyltransf_11 ketoacyl-synt Ketoacyl-synt_C HMG_CoA_synt_C ECH_1 Acyl_transf_1 p450 GATase_7 Asn_synthase,"['Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ECH_1', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ECH_1', 'KR', 'PP-binding', 'Bac_luciferase', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PS-DH', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'adh_short', 'KR', 'Methyltransf_12', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'PP-binding', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'ADH_zinc_N', 'PP-binding', 'Thioesterase', 'MatE', 'MatE', 'Methyltransf_11', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'HMG_CoA_synt_C', 'ECH_1', 'Acyl_transf_1', 'p450', 'GATase_7', 'Asn_synthase']"
BGC0001072,Polyketide,ketoacyl-synt ketoacyl-synt DUF1205 Epimerase GFO_IDH_MocA NAD_binding_10 Trp_halogenase Na_H_Exchanger p450 ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PP-binding Thioesterase ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt KR Thioesterase FAD_binding_3 Cyclase_polyket ketoacyl-synt ketoacyl-synt Ketoacyl-synt_C adh_short Polyketide_cyc2 FAD_binding_3 adh_short_C2 FMN_red ACPS Carboxyl_trans ACC_epsilon Thioesterase RPE65 Aldedh TetR_C_1 MFS_1 Metallophos 4PPT_N adh_short AMP-binding AMP-binding_C Condensation AMP-binding AMP-binding_C PP-binding p450 MbtH adh_short_C2 Response_reg Trans_reg_C adh_short_C2 Hexose_dehydrat Transferase,"['ketoacyl-synt', 'ketoacyl-synt', 'DUF1205', 'Epimerase', 'GFO_IDH_MocA', 'NAD_binding_10', 'Trp_halogenase', 'Na_H_Exchanger', 'p450', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'Thioesterase', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'KR', 'Thioesterase', 'FAD_binding_3', 'Cyclase_polyket', 'ketoacyl-synt', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'adh_short', 'Polyketide_cyc2', 'FAD_binding_3', 'adh_short_C2', 'FMN_red', 'ACPS', 'Carboxyl_trans', 'ACC_epsilon', 'Thioesterase', 'RPE65', 'Aldedh', 'TetR_C_1', 'MFS_1', 'Metallophos', '4PPT_N', 'adh_short', 'AMP-binding', 'AMP-binding_C', 'Condensation', 'AMP-binding', 'AMP-binding_C', 'PP-binding', 'p450', 'MbtH', 'adh_short_C2', 'Response_reg', 'Trans_reg_C', 'adh_short_C2', 'Hexose_dehydrat', 'Transferase']"
BGC0001073,NRP,GerE Cyclase AMP-binding AMP-binding_C Glycos_transf_3 Trp_syntA Ectoine_synth Acyl-CoA_dh_N Acyl-CoA_dh_M Acyl-CoA_dh_1 IGPS BTAD Trans_reg_C NTP_transferase GDP_Man_Dehyd adh_short Polyketide_cyc2 adh_short ketoacyl-synt ketoacyl-synt Ketoacyl-synt_C SnoaL NmrA TetR_C_1 ABC_tran ABC2_membrane Abhydrolase_6 Hydrolase_4 MFS_1 EamA SnoaL_4 dTDP_sugar_isom DUF1205 Hexose_dehydrat E1_dh Transket_pyr Transketolase_C DUF3670 SNF2-rel_dom Helicase_C DUF3670 Glyoxalase_6 HTH_31 HTH_31 HTH_31 GntR DUF5956 GFO_IDH_MocA ADH_zinc_N_2 ADH_N SnoaL NAD_binding_10 TetR_C_1 OsmC Beta-lactamase BBE FAD_binding_4 Methyltransf_25 Transglut_core UbiD MEDS MEDS FMN_red ROK DoxX_2,"['GerE', 'Cyclase', 'AMP-binding', 'AMP-binding_C', 'Glycos_transf_3', 'Trp_syntA', 'Ectoine_synth', 'Acyl-CoA_dh_N', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'IGPS', 'BTAD', 'Trans_reg_C', 'NTP_transferase', 'GDP_Man_Dehyd', 'adh_short', 'Polyketide_cyc2', 'adh_short', 'ketoacyl-synt', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'SnoaL', 'NmrA', 'TetR_C_1', 'ABC_tran', 'ABC2_membrane', 'Abhydrolase_6', 'Hydrolase_4', 'MFS_1', 'EamA', 'SnoaL_4', 'dTDP_sugar_isom', 'DUF1205', 'Hexose_dehydrat', 'E1_dh', 'Transket_pyr', 'Transketolase_C', 'DUF3670', 'SNF2-rel_dom', 'Helicase_C', 'DUF3670', 'Glyoxalase_6', 'HTH_31', 'HTH_31', 'HTH_31', 'GntR', 'DUF5956', 'GFO_IDH_MocA', 'ADH_zinc_N_2', 'ADH_N', 'SnoaL', 'NAD_binding_10', 'TetR_C_1', 'OsmC', 'Beta-lactamase', 'BBE', 'FAD_binding_4', 'Methyltransf_25', 'Transglut_core', 'UbiD', 'MEDS', 'MEDS', 'FMN_red', 'ROK', 'DoxX_2']"
